'data.frame':	1262 obs. of  4 variables:
 $ Date: Date, format: "1996-01-03" "1996-01-04" ...
 $ INTC: num  -0.01504 -0.00434 0 0.00217 -0.04662 ...
 $ MSFT: num  -0.03256 0.00574 -0.01151 -0.00146 -0.07288 ...
 $ GE  : num  0.00169 -0.01195 0.00172 0.00684 -0.00963 ...
           Date          INTC          MSFT            GE
874  1999-06-18 -0.0542472486  0.0253178080 -0.0081028150
875  1999-06-21  0.0335619696  0.0452826194 -0.0187669076
876  1999-06-22 -0.0200002740 -0.0277894619  0.0029554653
877  1999-06-23  0.0155906039 -0.0057971177 -0.0005909714
878  1999-06-24 -0.0268779906 -0.0161175650  0.0088223918
879  1999-06-25  0.0045295288  0.0036859607 -0.0219012272
880  1999-06-28  0.0300535511  0.0211147269  0.0166165630
881  1999-06-29  0.0387137542  0.0143063957  0.0324298345
882  1999-06-30  0.0042100769  0.0245540221  0.0297518327
883  1999-07-01  0.0551713096  0.0110269897 -0.0133631794
884  1999-07-02  0.0098918055  0.0088707508  0.0105943229
885  1999-07-06  0.0058890832 -0.0268518715  0.0110350776
886  1999-07-07  0.0077964682  0.0302428547  0.0345036510
887  1999-07-08  0.0211335887  0.0027045317 -0.0079795326
888  1999-07-09  0.0075780178  0.0073999665  0.0010660607
889  1999-07-12 -0.0123409228  0.0100034179 -0.0150530740
890  1999-07-13 -0.0009546950 -0.0059900345  0.0016224847
891  1999-07-14  0.0393650503  0.0139213385  0.0021627390
892  1999-07-15 -0.0046049481 -0.0059425728  0.0149966268
893  1999-07-16 -0.0083463142  0.0522530985  0.0111036255
894  1999-07-19  0.0064965979 -0.0107425994  0.0094191497
895  1999-07-20 -0.0396250778 -0.0528326314 -0.0205227753
896  1999-07-21  0.0095760471  0.0146279204 -0.0053295986
897  1999-07-22 -0.0260738120 -0.0390359117 -0.0167077933
898  1999-07-23  0.0048791292 -0.0089624867  0.0016277711
899  1999-07-26 -0.0206600178 -0.0295172519 -0.0103631733
900  1999-07-27  0.0719037314  0.0134610605  0.0195444925
901  1999-07-28  0.0398980529  0.0132822645 -0.0195444925
902  1999-07-29 -0.0116237463 -0.0346202006 -0.0176976653
903  1999-07-30 -0.0072194734 -0.0130247862 -0.0271507891
904  1999-08-02  0.0329637433 -0.0117217459 -0.0103746550
905  1999-08-03  0.0225330436 -0.0007371913  0.0000000000
906  1999-08-04 -0.0013056738  0.0022099457 -0.0104834178
907  1999-08-05 -0.0190645744  0.0095203941  0.0260039224
908  1999-08-06  0.0017487503 -0.0073153216 -0.0236657084
909  1999-08-09  0.0258653126 -0.0155386034 -0.0182737846
910  1999-08-10 -0.0232493065 -0.0104948489 -0.0017847804
911  1999-08-11  0.0575455961  0.0149591421  0.0112568940
912  1999-08-12 -0.0008216200 -0.0293806444 -0.0094721136
913  1999-08-13  0.0489858492  0.0353022013  0.0252586328
914  1999-08-16 -0.0150027218 -0.0044378771  0.0189619022
915  1999-08-17  0.0055536733  0.0029607720  0.0146875895
916  1999-08-18 -0.0063484833  0.0051603506  0.0022427053
917  1999-08-19 -0.0152434397 -0.0140690954 -0.0061768344
918  1999-08-20  0.0333887208 -0.0052336568  0.0161991128
919  1999-08-23  0.0368428609  0.0360731052  0.0327002148
920  1999-08-24  0.0022576210  0.0644029371  0.0005364814
921  1999-08-25  0.0067448403  0.0333364203  0.0227801344
922  1999-08-26 -0.0318684606 -0.0072392550 -0.0031479390
923  1999-08-27  0.0236207181 -0.0146376532 -0.0201686768
924  1999-08-30 -0.0090773578 -0.0107817756 -0.0200388751
925  1999-08-31 -0.0007616035  0.0033818091 -0.0171041952
926  1999-09-01  0.0150940775 -0.0020277128  0.0121673150
927  1999-09-02  0.0222246963 -0.0061079253 -0.0066188493
928  1999-09-03  0.0458196834  0.0432968058  0.0302534511
929  1999-09-07 -0.0190748587 -0.0170944334  0.0288405143
930  1999-09-08 -0.0194457960 -0.0214485434  0.0088284563
931  1999-09-09  0.0208717175  0.0194571720 -0.0093506621
932  1999-09-10 -0.0042838790  0.0099174367 -0.0047070449
933  1999-09-13 -0.0349362852 -0.0119127815 -0.0052593131
934  1999-09-14  0.0168924290  0.0125704599 -0.0154048290
935  1999-09-15 -0.0333228236 -0.0259754864 -0.0064446660
936  1999-09-16 -0.0045295936  0.0147356987  0.0107190182
937  1999-09-17  0.0239170348  0.0256003479  0.0231840240
938  1999-09-20 -0.0066674845  0.0115980682  0.0165275096
939  1999-09-21 -0.0248423197 -0.0305714865 -0.0227970746
940  1999-09-22  0.0098589192  0.0150773095 -0.0021003299
941  1999-09-23 -0.0663011775 -0.0520811950 -0.0190884813
942  1999-09-24 -0.0238693079 -0.0027453689  0.0106505253
943  1999-09-27  0.0327023811  0.0054832214  0.0168078510
944  1999-09-28 -0.0088330732  0.0074906717 -0.0136323682
945  1999-09-29 -0.0302923614 -0.0289077252 -0.0165031826
946  1999-09-30 -0.0117064658  0.0118015948  0.0180871506
947  1999-10-01  0.0083749565 -0.0064038981 -0.0100666349
948  1999-10-04  0.0271521130  0.0282477701  0.0226386938
949  1999-10-05 -0.0106070930 -0.0081356381  0.0072596841
950  1999-10-06  0.0097961486  0.0202163219  0.0224849661
951  1999-10-07 -0.0172074189  0.0006668890 -0.0147617361
952  1999-10-08  0.0008250136  0.0125871155  0.0233147592
953  1999-10-11  0.0106794353 -0.0066050438 -0.0131123428
954  1999-10-12  0.0024473659 -0.0187296445 -0.0143142158
955  1999-10-13 -0.0613378729 -0.0163380081 -0.0150451143
956  1999-10-14  0.0167551277 -0.0041265533  0.0046923043
957  1999-10-15 -0.0342374328 -0.0293727410 -0.0370989756
958  1999-10-18 -0.0213915267 -0.0021314395  0.0160687509
959  1999-10-19 -0.0632180831 -0.0179409190  0.0037129428
960  1999-10-20  0.0712943425  0.0665278518  0.0297268507
961  1999-10-21  0.0247129102  0.0087690275  0.0132729874
962  1999-10-22  0.0241196152 -0.0040376905  0.0190871039
963  1999-10-25 -0.0302415273 -0.0027008794 -0.0029895098
964  1999-10-26  0.0026274644 -0.0006763612  0.0029895098
965  1999-10-27 -0.0283954165 -0.0163714434  0.0221397253
966  1999-10-28  0.0388395580 -0.0110651198  0.0349068207
967  1999-10-29  0.0702054367  0.0294642760  0.0186238581
968  1999-11-01 -0.0187392258 -0.0020277128 -0.0462568005
969  1999-11-02  0.0195449368  0.0020277128 -0.0029027322
970  1999-11-03  0.0290067742 -0.0060955150  0.0182440280
971  1999-11-04  0.0224717937 -0.0027210901  0.0037970944
972  1999-11-05  0.0099126062 -0.0020456877  0.0141177626
973  1999-11-08 -0.0030392046 -0.0179068146  0.0018689166
974  1999-11-09 -0.0254335069 -0.0118840965 -0.0046765692
975  1999-11-10 -0.0133595983 -0.0198870190  0.0046765692
976  1999-11-11  0.0055208603  0.0282904298  0.0000000000
977  1999-11-12 -0.0417714118 -0.0048934037  0.0102080538
978  1999-11-15 -0.0282878004 -0.0248327766  0.0009236773
979  1999-11-16  0.0331972844  0.0035855184  0.0299883288
980  1999-11-17 -0.0239597046 -0.0268423805  0.0111287922
981  1999-11-18  0.0489496518 -0.0007355646 -0.0129201607
982  1999-11-19  0.0173650398  0.0124316043 -0.0121825005
983  1999-11-22  0.0077934722  0.0433768676  0.0179954741
984  1999-11-23 -0.0188073918 -0.0020898649 -0.0184498689
985  1999-11-24  0.0395549933  0.0227517570 -0.0054644459
986  1999-11-26 -0.0238577056 -0.0061538656 -0.0091727943
987  1999-11-29 -0.0164899284 -0.0103413538 -0.0186065187
988  1999-11-30 -0.0289172737  0.0094839218 -0.0227927982
989  1999-12-01 -0.0049014628  0.0232388342  0.0330698794
990  1999-12-02  0.0162456376  0.0172876646  0.0013919338
991  1999-12-03  0.0144013377  0.0137481707  0.0115344182
992  1999-12-06 -0.0103795455 -0.0071778448  0.0071984495
993  1999-12-07 -0.0088678320 -0.0258720898  0.0199522796
994  1999-12-08 -0.0354387372 -0.0135320062  0.0089997461
995  1999-12-09 -0.0169191312  0.0108402146  0.0161291400
996  1999-12-10 -0.0137472572  0.0120564086  0.0266322271
997  1999-12-13  0.0247785532  0.0288733968  0.0092840543
998  1999-12-14 -0.0221856403  0.0211207851  0.0071140795
999  1999-12-15  0.0859313514  0.0942202891 -0.0378198076
1000 1999-12-16  0.0164899284  0.0472792732  0.0226936136
1001 1999-12-17  0.0223357933  0.0136458276  0.0283829393
1002 1999-12-20 -0.0122618831 -0.0219307035  0.0091135436
1003 1999-12-21  0.0221143713  0.0273390455  0.0292355616
1004 1999-12-22 -0.0045371138  0.0144538301  0.0003982123
1005 1999-12-23  0.0075488512 -0.0010553192 -0.0023780948
1006 1999-12-27  0.0230395969  0.0142628272  0.0126189559
1007 1999-12-28 -0.0245443317 -0.0137350284 -0.0142068533
1008 1999-12-29  0.0104859032  0.0037207291 -0.0043812255
1009 1999-12-30 -0.0022365428 -0.0026574647 -0.0100303747
1010 1999-12-31 -0.0165673393 -0.0074667014 -0.0016154997
1011 2000-01-03  0.0553853230 -0.0016115763 -0.0311745856
1012 2000-01-04 -0.0478217710 -0.0343596044 -0.0408214860
1013 2000-01-05  0.0082555607  0.0104842484 -0.0017390128
1014 2000-01-06 -0.0600629498 -0.0340675985  0.0132816174
1015 2000-01-07  0.0404392764  0.0129880166  0.0379897079
1016 2000-01-10  0.0447170242  0.0072601442 -0.0004114521
1017 2000-01-11  0.0448963927 -0.0259461819  0.0016508356
1018 2000-01-12  0.0172709047 -0.0331184101  0.0032955253
1019 2000-01-13 -0.0020577973  0.0187250350  0.0114465796
1020 2000-01-14  0.1237912145  0.0403395571 -0.0180485266
1021 2000-01-18 -0.0091380733  0.0269129716 -0.0200673309
1022 2000-01-19 -0.0204034238 -0.0748126637  0.0048454630
1023 2000-01-20 -0.0453611520 -0.0093897403 -0.0188780784
1024 2000-01-21  0.0238958733 -0.0214549350 -0.0124990714
1025 2000-01-24  0.0088936788 -0.0243914531 -0.0425214158
1026 2000-01-25  0.0274514320  0.0153093717  0.0027112215
1027 2000-01-26 -0.0511311211 -0.0340015048  0.0209869942
1028 2000-01-27  0.0166994909 -0.0063091692  0.0022087884
1029 2000-01-28 -0.0429492209 -0.0050761530 -0.0562259137
1030 2000-01-31  0.0511935122 -0.0038240964  0.0000000000
1031 2000-02-01  0.0249559394  0.0504357109  0.0148156550
1032 2000-02-02 -0.0136484327 -0.0208694691 -0.0143489722
1033 2000-02-03  0.0406972782  0.0275212173  0.0379639382
1034 2000-02-04  0.0053851047  0.0279483619  0.0164706052
1035 2000-02-07  0.0299740864  0.0005910304 -0.0364173791
1036 2000-02-08  0.0080743131  0.0305985647  0.0041134788
1037 2000-02-09 -0.0392438638 -0.0555256714 -0.0221306431
1038 2000-02-10  0.0282703939  0.0190481950  0.0102032921
1039 2000-02-11 -0.0163928395 -0.0588941035 -0.0125366060
1040 2000-02-14  0.0370841168 -0.0031318535  0.0046611961
1041 2000-02-15  0.0191550243 -0.0107222724  0.0229899827
1042 2000-02-16 -0.0439189196 -0.0095572566 -0.0135005709
1043 2000-02-17  0.0259004467  0.0202795290 -0.0349261755
1044 2000-02-18 -0.0429543936 -0.0468785671 -0.0458851280
1045 2000-02-22  0.0129646748 -0.0132364606  0.0353320339
1046 2000-02-23  0.0214311707  0.0046527169  0.0067282659
1047 2000-02-24  0.0464680220  0.0052910176  0.0038248282
1048 2000-02-25 -0.0087912422 -0.0369541545 -0.0379233644
1049 2000-02-28 -0.0077566971  0.0027341097  0.0259239374
1050 2000-02-29  0.0055458699 -0.0241807982  0.0224400103
1051 2000-03-01  0.0251245938  0.0159559403 -0.0075821128
1052 2000-03-02 -0.0010788954  0.0278267021  0.0290694856
1053 2000-03-03  0.0297893605  0.0290257844  0.0300428461
1054 2000-03-06 -0.0158485791 -0.0589193147 -0.0139968489
1055 2000-03-07 -0.0139407814  0.0245243899 -0.0561148698
1056 2000-03-08 -0.0070456991  0.0285259807  0.0028818025
1057 2000-03-09  0.0294700764  0.0453897023 -0.0101240354
1058 2000-03-10  0.0151952313  0.0099503309  0.0206193837
1059 2000-03-13  0.0159914414 -0.0301530382 -0.0172333040
1060 2000-03-14 -0.0354194743 -0.0297756625 -0.0190095724
1061 2000-03-15  0.0194280329  0.0026246734  0.0503805174
1062 2000-03-16  0.0397609167  0.0000000000  0.0399049465
1063 2000-03-17  0.0377585623  0.0410840834  0.0062758691
1064 2000-03-20  0.0387018843 -0.0203310688  0.0075668871
1065 2000-03-21  0.0251450504  0.0537293492  0.0656466282
1066 2000-03-22  0.0398278330  0.0048543785  0.0024885583
1067 2000-03-23 -0.0100278784  0.0802289448  0.0587219257
1068 2000-03-24 -0.0252958136 -0.0016729069 -0.0058755632
1069 2000-03-27  0.0257330501 -0.0707223943 -0.0070977100
1070 2000-03-28 -0.0503023951  0.0023995328 -0.0123435079
1071 2000-03-29 -0.0284997052  0.0271978940  0.0438928976
1072 2000-03-30 -0.0376677396 -0.0362211487 -0.0264198195
1073 2000-03-31  0.0381421301  0.0274316545 -0.0198797804
1074 2000-04-03 -0.0099974861 -0.1563098720  0.0339552058
1075 2000-04-04  0.0161366167 -0.0257764184 -0.0444523656
1076 2000-04-05 -0.0218955466 -0.0250102354 -0.0044738806
1077 2000-04-06 -0.0004819262 -0.0043509858  0.0229696613
1078 2000-04-07  0.0525202045  0.0349910742  0.0122750974
1079 2000-04-10 -0.0424589146 -0.0342645940  0.0039289542
1080 2000-04-11 -0.0028643396 -0.0257461812  0.0136263150
1081 2000-04-12 -0.0702914175 -0.0551441381 -0.0306261879
1082 2000-04-13 -0.0061736743 -0.0015760445 -0.0406898002
1083 2000-04-14 -0.0918069761 -0.0668545554 -0.0320690766
1084 2000-04-17  0.1071686500  0.0233343921  0.0419863665
1085 2000-04-18  0.0476279731  0.0599460313  0.0291750659
1086 2000-04-19 -0.0801630776 -0.0235489689 -0.0064095323
1087 2000-04-20 -0.0314610158  0.0031720883  0.0191085770
1088 2000-04-24  0.0064786267 -0.1695765176  0.0222280869
1089 2000-04-25  0.0736468493  0.0404466896  0.0240062794
1090 2000-04-26 -0.0340741322 -0.0200188669 -0.0167053749
1091 2000-04-27  0.0365708084  0.0263053717 -0.0107787163
1092 2000-04-28  0.0118989835 -0.0008956561 -0.0266685024
1093 2000-05-01  0.0024610362  0.0515172836  0.0134241069
1094 2000-05-02 -0.0478312428 -0.0497267729  0.0105314648
1095 2000-05-03 -0.0174423221  0.0097909104 -0.0315341617
1096 2000-05-04  0.0041896369 -0.0017730501 -0.0133047424
1097 2000-05-05  0.0313894842  0.0097131006  0.0256414023
1098 2000-05-08 -0.0477258049 -0.0186258156 -0.0043603750
1099 2000-05-09 -0.0058624522 -0.0290665331 -0.0059762413
1100 2000-05-10 -0.0976105073 -0.0242549204 -0.0292007012
1101 2000-05-11  0.0857814795  0.0251761549  0.0061547777
1102 2000-05-12 -0.0048788178  0.0137176362  0.0254410969
1103 2000-05-15  0.0268110268  0.0081411576  0.0329436511
1104 2000-05-16  0.0312522824  0.0018001805  0.0046188764
1105 2000-05-17  0.0107120563 -0.0264252278 -0.0115874404
1106 2000-05-18  0.0060707399 -0.0224099014 -0.0093676072
1107 2000-05-19 -0.0501540456 -0.0171432770 -0.0238102796
1108 2000-05-22  0.0042334536 -0.0135398587 -0.0368154191
1109 2000-05-23 -0.0745149740 -0.0157019909  0.0000000000
1110 2000-05-24  0.0660317767  0.0368973894  0.0148884021
1111 2000-05-25 -0.0188133973 -0.0639667113  0.0000000000
1112 2000-05-26  0.0204093815 -0.0010167769 -0.0236757564
1113 2000-05-30  0.0673255917  0.0310490640  0.0334816041
1114 2000-05-31 -0.0084852866 -0.0129034048  0.0264752592
1115 2000-06-01  0.0393167623  0.0314676898 -0.0047618400
1116 2000-06-02  0.0341109766  0.0267446695  0.0071342837
1117 2000-06-05 -0.0121834291  0.0084467888 -0.0227697393
1118 2000-06-06 -0.0228912405  0.0402984930 -0.0072991941
1119 2000-06-07 -0.0048355551  0.0124890116  0.0036572467
1120 2000-06-08 -0.0215590126 -0.0242272953 -0.0097798734
1121 2000-06-09  0.0069104486  0.0000000000 -0.0198534871
1122 2000-06-12 -0.0158662921 -0.0285602093  0.0000000000
1123 2000-06-13  0.0501941956  0.0148425730  0.0259761139
1124 2000-06-14 -0.0392588339  0.0379449316 -0.0036686770
1125 2000-06-15  0.0142327679  0.0262482261  0.0170110767
1126 2000-06-16 -0.0172043117  0.0025873236 -0.0145631341
1127 2000-06-19  0.0795477945  0.0153849188 -0.0172648143
1128 2000-06-20  0.0131904489  0.0168212545  0.0148168717
1129 2000-06-21  0.0049587058  0.0739292358 -0.0311169116
1130 2000-06-22 -0.0361685416 -0.0101207559 -0.0140048736
1131 2000-06-23  0.0023290167 -0.0277685434  0.0228143484
1132 2000-06-26 -0.0013961613  0.0230626524  0.0012533488
1133 2000-06-27 -0.0211828144 -0.0086854079 -0.0138636752
1134 2000-06-28  0.0075826072  0.0015847864  0.0259916366
1135 2000-06-29 -0.0047325777 -0.0224188733 -0.0158906859
1136 2000-06-30  0.0145991303  0.0357891079  0.0632824914
1137 2000-07-03  0.0235633541  0.0000000000 -0.0190478997
1138 2000-07-05 -0.0391110842 -0.0189280099 -0.0404698305
1139 2000-07-06  0.0372826527  0.0305786271  0.0049936819
1140 2000-07-07  0.0194793565  0.0130419954  0.0221680178
1141 2000-07-10 -0.0108242922 -0.0317486983  0.0216891751
1142 2000-07-11  0.0072296790 -0.0039416685 -0.0035830005
1143 2000-07-12  0.0169651076  0.0148963946  0.0283032873
1144 2000-07-13  0.0140654729 -0.0046801958 -0.0235300919
1145 2000-07-14  0.0241490295 -0.0125886792 -0.0192310234
1146 2000-07-17 -0.0025594329 -0.0095466119  0.0415986151
1147 2000-07-18 -0.0228997748  0.0039888366 -0.0271407870
1148 2000-07-19 -0.0346858219 -0.0709283192  0.0095237155
1149 2000-07-20  0.0324974330  0.0228146778  0.0291910678
1150 2000-07-21 -0.0320446153 -0.0339879784 -0.0034590946
1151 2000-07-24 -0.0013576157 -0.0244981630 -0.0023121006
1152 2000-07-25  0.0206188128 -0.0223923373 -0.0081337623
1153 2000-07-26 -0.0133989202 -0.0173599609 -0.0272049944
1154 2000-07-27 -0.0144937549  0.0227800283  0.0071683640
1155 2000-07-28 -0.0591991880  0.0044943896 -0.0302142421
1156 2000-07-31  0.0333202552  0.0017921152  0.0146163355
1157 2000-08-01 -0.0323532985 -0.0162458447  0.0203484267
1158 2000-08-02 -0.0205177438  0.0099593399 -0.0143198035
1159 2000-08-03  0.0275808469  0.0125337361  0.0166866275
1160 2000-08-04 -0.0391821416 -0.0161438484  0.0094116720
1161 2000-08-07  0.0059767275  0.0125787822 -0.0141509351
1162 2000-08-08 -0.0210750937  0.0572576153  0.0211520109
1163 2000-08-09  0.0309565532  0.0016849204  0.0398915722
1164 2000-08-10 -0.0248891775 -0.0221285625  0.0188168420
1165 2000-08-11  0.0288139541 -0.0025850941 -0.0077058074
1166 2000-08-14  0.0478100763 -0.0034572204  0.0077058074
1167 2000-08-15  0.0139083804 -0.0078227257  0.0043762967
1168 2000-08-16  0.0027589072 -0.0087642980 -0.0076720288
1169 2000-08-17  0.0289609047  0.0078913167 -0.0022026066
1170 2000-08-18  0.0071114008 -0.0078913167 -0.0088592640
1171 2000-08-21  0.0210357137 -0.0052956876  0.0066517952
1172 2000-08-22  0.0008660892  0.0088106297 -0.0055391814
1173 2000-08-23  0.0340747258 -0.0070422826  0.0295591533
1174 2000-08-24 -0.0050369665  0.0052863559  0.0171124043
1175 2000-08-25 -0.0178353396 -0.0070547030  0.0052872658
1176 2000-08-28  0.0127715169  0.0096874382  0.0125785676
1177 2000-08-29  0.0025351166 -0.0052724199 -0.0020854711
1178 2000-08-30 -0.0076233486 -0.0133039656 -0.0404734063
1179 2000-08-31  0.0185342974 -0.0026821652  0.0193759395
1180 2000-09-01 -0.0125998604  0.0053571557 -0.0021344355
1181 2000-09-05 -0.0654967031 -0.0008908687 -0.0118206526
1182 2000-09-06 -0.0525774738 -0.0098522964  0.0203311949
1183 2000-09-07  0.0260548045  0.0089606334  0.0000000000
1184 2000-09-08 -0.0310615053 -0.0107624357  0.0147213599
1185 2000-09-11 -0.0105709702 -0.0072398506 -0.0031355321
1186 2000-09-12  0.0038566501 -0.0100411615 -0.0105262237
1187 2000-09-13 -0.0584621596  0.0018331811  0.0000000000
1188 2000-09-14 -0.0268878025 -0.0363676442 -0.0010596041
1189 2000-09-15 -0.0360190102 -0.0250013022 -0.0388811041
1190 2000-09-18 -0.0300585001 -0.0186737613  0.0131290577
1191 2000-09-19  0.0785772868  0.0312525435 -0.0087335248
1192 2000-09-20  0.0435513342 -0.0116055461 -0.0066005659
1193 2000-09-21 -0.0253432776 -0.0009732361 -0.0066444230
1194 2000-09-22 -0.2488853102 -0.0147133601  0.0187114864
1195 2000-09-25 -0.0549374575 -0.0321312782  0.0130028005
1196 2000-09-26 -0.0465180172  0.0231982163 -0.0010778630
1197 2000-09-27  0.0129024258 -0.0334547165  0.0244827612
1198 2000-09-28  0.0127380716  0.0112763881 -0.0073886251
1199 2000-09-29 -0.0668837239 -0.0164443582 -0.0180081625
1200 2000-10-02 -0.0351990637 -0.0198855323  0.0118228735
1201 2000-10-03  0.0046624894 -0.0443076254  0.0095686416
1202 2000-10-04  0.0410073467 -0.0200899614 -0.0031799593
1203 2000-10-05 -0.0240984246 -0.0011280317  0.0147540519
1204 2000-10-06 -0.0262557416  0.0033802849 -0.0052443505
1205 2000-10-09 -0.0221516884 -0.0250582587 -0.0158983836
1206 2000-10-10 -0.0391581112  0.0068965791 -0.0075074565
1207 2000-10-11 -0.0600006253  0.0215305767 -0.0250682889
1208 2000-10-12  0.0482855941 -0.0249729209 -0.0382498616
1209 2000-10-13  0.0839193403 -0.0115608224  0.0448493903
1210 2000-10-16 -0.1234098377 -0.0648486467  0.0130733300
1211 2000-10-17  0.0139137675  0.0012399258 -0.0374905852
1212 2000-10-18  0.0537937246  0.0256894861 -0.0022499334
1213 2000-10-19  0.0936718492  0.1786917887  0.0022499334
1214 2000-10-20  0.0264725121  0.0521515119 -0.0649885897
1215 2000-10-23  0.0057900951 -0.0481192483 -0.0466346910
1216 2000-10-24 -0.0307724541 -0.0101113096  0.0703328152
1217 2000-10-25 -0.0165053996 -0.0040733254 -0.0082312847
1218 2000-10-26  0.0785297920  0.0507319124 -0.0154668395
1219 2000-10-27  0.0370661050  0.0492057630  0.0023954389
1220 2000-10-30 -0.0300974669  0.0201103670  0.0329434814
1221 2000-10-31  0.0000000000 -0.0027186242  0.0149337929
1222 2000-11-01 -0.0027811839  0.0108304308 -0.0068638147
1223 2000-11-02  0.0395945667  0.0098258942 -0.0138743829
1224 2000-11-03 -0.0157666552 -0.0297721583 -0.0070081492
1225 2000-11-06  0.0135143778  0.0181493185  0.0220300881
1226 2000-11-07 -0.0080858229  0.0142859572  0.0079943829
1227 2000-11-08 -0.0788037060 -0.0151856424 -0.0068481422
1228 2000-11-09 -0.0312286655  0.0204906946  0.0000000000
1229 2000-11-10 -0.1117591746 -0.0506437328 -0.0126814955
1230 2000-11-13  0.0315889373 -0.0140123731 -0.0462977037
1231 2000-11-14  0.0695401389  0.0351237584  0.0251948027
1232 2000-11-15  0.0136473192  0.0180022863 -0.0047491280
1233 2000-11-16 -0.0368142447 -0.0161874038  0.0023764192
1234 2000-11-17  0.0368142447  0.0018115947 -0.0143537513
1235 2000-11-20 -0.0090791112 -0.0275246734 -0.0355641701
1236 2000-11-21  0.0358250480  0.0083372414  0.0136386842
1237 2000-11-22 -0.0343061269  0.0073529743 -0.0440601339
1238 2000-11-24  0.0646327691  0.0244245520  0.0165921217
1239 2000-11-27  0.0000000000  0.0106667678 -0.0050745790
1240 2000-11-28 -0.0443547600 -0.0535761345  0.0138971607
1241 2000-11-29  0.0169569892 -0.0293442730 -0.0025128050
1242 2000-11-30 -0.1161390150 -0.1257396780 -0.0025191351
1243 2000-12-01 -0.1091997981 -0.0131580846  0.0285918559
1244 2000-12-04 -0.0354198589 -0.0033167526  0.0121796092
1245 2000-12-05  0.0889082686  0.0591252246  0.0472908341
1246 2000-12-06 -0.1256257530 -0.0547053279 -0.0034705499
1247 2000-12-07  0.0175619518 -0.0649061006 -0.0081432029
1248 2000-12-08  0.0509048962  0.0244056274  0.0310540469
1249 2000-12-11  0.0963128284  0.0644667620  0.0022626605
1250 2000-12-12 -0.0253604870  0.0053676994 -0.0462516907
1251 2000-12-13 -0.0277797961 -0.0194600736  0.0035443483
1252 2000-12-14 -0.0106189462 -0.0310446217 -0.0299233976
1253 2000-12-15 -0.0795997747 -0.1207434946 -0.0321025738
1254 2000-12-18  0.0247417251 -0.0283524146  0.0235599158
1255 2000-12-19  0.0056214272 -0.0647999932 -0.0173053899
1256 2000-12-20 -0.0458975964 -0.0767936911 -0.0551079427
1257 2000-12-21  0.0365089019  0.0456296961  0.0091812720
1258 2000-12-22 -0.0056776459  0.0667841992  0.0206724461
1259 2000-12-26 -0.0018966875  0.0093771618  0.0089124276
1260 2000-12-27 -0.0095531596 -0.0093771618 -0.0198299540
1261 2000-12-28 -0.0511903151 -0.0412146243  0.0051751108
1262 2000-12-29 -0.0286931921 -0.0270094599 -0.0103750329
